               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.033401,            0.015849,           0.0018381,             0.79675,             0.70999,             0.77057,             0.41505,             0.03816,           0.0096694,           0.0022402,            0.004852,            0.004852,            0.004852
                  54,            0.033149,            0.015812,           0.0018168,             0.77955,             0.68489,             0.76827,             0.42134,            0.038443,           0.0094957,           0.0023527,            0.004753,            0.004753,            0.004753
                  55,             0.03287,            0.015448,           0.0022331,             0.76582,             0.73178,             0.77478,             0.42984,            0.038886,           0.0094661,           0.0022454,            0.004654,            0.004654,            0.004654
                  56,            0.032696,            0.015382,           0.0019091,             0.72934,             0.71255,             0.75264,             0.41773,            0.038933,           0.0098424,           0.0029109,            0.004555,            0.004555,            0.004555
                  57,             0.03226,            0.015676,           0.0018654,             0.75075,              0.7392,             0.77156,             0.43268,            0.038366,           0.0094686,           0.0026537,            0.004456,            0.004456,            0.004456
                  58,            0.032042,            0.015154,           0.0018201,             0.78225,             0.70527,             0.77023,             0.42912,            0.038019,           0.0096247,           0.0018101,            0.004357,            0.004357,            0.004357
                  59,             0.03212,            0.015416,           0.0019551,             0.75491,             0.73535,             0.77491,             0.43359,            0.038022,            0.009376,            0.001532,            0.004258,            0.004258,            0.004258
                  60,            0.031572,            0.015344,           0.0015912,             0.75798,             0.74912,             0.77807,             0.43766,            0.037976,           0.0094737,           0.0015208,            0.004159,            0.004159,            0.004159
                  61,            0.031465,            0.015142,           0.0015213,             0.78628,             0.74212,             0.79565,             0.44362,            0.037914,            0.009378,           0.0013309,             0.00406,             0.00406,             0.00406
                  62,            0.031344,            0.015269,           0.0016107,             0.78542,             0.72857,             0.79335,             0.44404,            0.038062,           0.0093018,           0.0015388,            0.003961,            0.003961,            0.003961
                  63,            0.031046,            0.014767,           0.0015566,             0.79825,             0.73293,             0.79326,             0.45083,            0.037641,           0.0093648,            0.001152,            0.003862,            0.003862,            0.003862
                  64,            0.030458,             0.01514,           0.0015943,             0.79991,             0.73992,             0.78597,             0.44887,            0.037726,           0.0094292,           0.0013426,            0.003763,            0.003763,            0.003763
                  65,            0.030165,            0.015076,           0.0016883,             0.79705,             0.75577,             0.79487,             0.44869,            0.037518,           0.0093673,           0.0015545,            0.003664,            0.003664,            0.003664
                  66,            0.030694,             0.01484,           0.0016265,             0.81224,             0.74733,             0.80088,             0.44994,            0.037887,           0.0093292,           0.0018061,            0.003565,            0.003565,            0.003565
                  67,            0.030005,            0.014664,           0.0016798,             0.77148,             0.75698,             0.78949,             0.45068,            0.037171,           0.0092797,           0.0015763,            0.003466,            0.003466,            0.003466
                  68,            0.029701,            0.014596,           0.0012056,             0.77576,             0.75335,             0.80338,             0.44855,            0.037694,           0.0092613,           0.0019747,            0.003367,            0.003367,            0.003367
                  69,            0.029308,            0.014187,           0.0013381,             0.79325,             0.76185,             0.80812,             0.45688,             0.03737,           0.0092436,           0.0017106,            0.003268,            0.003268,            0.003268
                  70,            0.029897,            0.014456,            0.001442,             0.79437,             0.74047,             0.79083,             0.44513,            0.038493,           0.0093971,           0.0037224,            0.003169,            0.003169,            0.003169
                  71,            0.029266,            0.014426,            0.001499,             0.80341,             0.74123,             0.78967,             0.46234,             0.03788,           0.0092807,           0.0030535,             0.00307,             0.00307,             0.00307
                  72,            0.029428,            0.014577,           0.0016215,              0.7903,             0.75846,             0.79884,              0.4607,            0.037461,           0.0092548,           0.0027143,            0.002971,            0.002971,            0.002971
                  73,            0.029245,            0.014344,           0.0012595,             0.80683,             0.77694,             0.80165,             0.46363,            0.037818,           0.0092323,           0.0028058,            0.002872,            0.002872,            0.002872
                  74,            0.028846,            0.014205,           0.0012347,             0.78139,             0.77525,             0.80548,             0.46443,            0.037733,           0.0092123,           0.0034095,            0.002773,            0.002773,            0.002773
                  75,            0.028858,            0.014501,           0.0013721,             0.79524,             0.77227,             0.79719,             0.46181,            0.037598,            0.009296,           0.0046099,            0.002674,            0.002674,            0.002674
                  76,            0.028802,            0.014038,           0.0012975,             0.81709,             0.74101,             0.80769,             0.45745,            0.037883,           0.0092163,            0.002464,            0.002575,            0.002575,            0.002575
                  77,            0.028297,            0.014587,           0.0014663,             0.78709,             0.77381,             0.81267,             0.46589,            0.037431,           0.0091439,           0.0036531,            0.002476,            0.002476,            0.002476
                  78,            0.027843,            0.014054,           0.0012281,             0.80283,             0.77084,             0.80805,             0.46074,            0.037416,           0.0091781,           0.0029085,            0.002377,            0.002377,            0.002377
                  79,             0.02765,            0.013899,           0.0013721,             0.81592,             0.75579,             0.81176,             0.47562,            0.037302,           0.0093091,           0.0031424,            0.002278,            0.002278,            0.002278
                  80,            0.027573,            0.013883,           0.0012831,             0.81013,             0.77626,             0.81447,             0.47118,            0.036566,           0.0092088,           0.0027493,            0.002179,            0.002179,            0.002179
                  81,            0.027548,            0.013591,           0.0011256,               0.825,             0.76961,             0.82172,             0.47752,            0.037107,           0.0091126,           0.0026122,             0.00208,             0.00208,             0.00208
                  82,            0.027056,            0.013453,          0.00094111,             0.81847,             0.77634,             0.81496,             0.46947,            0.037706,           0.0090659,           0.0023882,            0.001981,            0.001981,            0.001981
                  83,            0.026812,              0.0134,           0.0011157,             0.80228,             0.76781,             0.81588,             0.48107,            0.036448,           0.0090985,           0.0020193,            0.001882,            0.001882,            0.001882
                  84,            0.026807,            0.013398,           0.0010784,             0.81391,             0.76778,             0.81259,             0.47856,            0.036608,           0.0091322,           0.0016587,            0.001783,            0.001783,            0.001783
                  85,            0.026729,            0.013249,           0.0012696,             0.80849,             0.78107,             0.81721,             0.48211,            0.037194,           0.0090907,           0.0031478,            0.001684,            0.001684,            0.001684
                  86,            0.026184,            0.013495,           0.0008632,             0.79626,             0.79477,             0.82003,             0.48091,            0.037169,           0.0091089,           0.0034074,            0.001585,            0.001585,            0.001585
                  87,            0.026334,            0.013422,           0.0009007,             0.81675,             0.77866,             0.81059,             0.47711,            0.036758,           0.0091786,           0.0038553,            0.001486,            0.001486,            0.001486
                  88,            0.026024,            0.013255,            0.001101,             0.83448,             0.77609,             0.82013,             0.48723,            0.036869,           0.0091928,           0.0016892,            0.001387,            0.001387,            0.001387
                  89,            0.026155,            0.013286,           0.0011724,             0.82743,             0.77975,             0.82316,             0.48614,            0.036743,           0.0089902,           0.0023369,            0.001288,            0.001288,            0.001288
                  90,            0.025923,            0.013404,           0.0011824,             0.81382,             0.78421,             0.81956,             0.48489,            0.036544,           0.0091434,           0.0028066,            0.001189,            0.001189,            0.001189
                  91,            0.025754,            0.013175,           0.0010054,             0.82733,             0.78096,             0.81802,             0.48665,            0.036792,           0.0091155,           0.0024216,             0.00109,             0.00109,             0.00109
                  92,            0.025384,            0.013358,           0.0010368,             0.81333,             0.78665,             0.81068,             0.48514,            0.036758,           0.0091459,           0.0023216,            0.000991,            0.000991,            0.000991
                  93,            0.025245,            0.013056,           0.0011496,             0.82741,             0.78436,             0.82035,             0.48702,            0.036627,           0.0090919,            0.002351,            0.000892,            0.000892,            0.000892
                  94,            0.025361,            0.013158,          0.00096214,             0.83228,             0.77324,             0.81279,             0.48993,             0.03669,           0.0091858,           0.0025003,            0.000793,            0.000793,            0.000793
                  95,            0.025105,            0.012945,           0.0009179,              0.8276,             0.77439,             0.81632,             0.48573,            0.036655,           0.0090484,           0.0020561,            0.000694,            0.000694,            0.000694
                  96,             0.02494,            0.012979,          0.00093087,             0.83762,             0.77586,             0.82253,             0.49035,             0.03667,           0.0090783,           0.0028175,            0.000595,            0.000595,            0.000595
                  97,             0.02452,            0.012786,          0.00081903,             0.82583,             0.77168,             0.81227,             0.48919,            0.036802,           0.0091176,           0.0025689,            0.000496,            0.000496,            0.000496
                  98,            0.024471,            0.012555,          0.00094951,             0.82939,             0.77131,             0.81763,             0.49286,            0.036554,           0.0091467,           0.0028928,            0.000397,            0.000397,            0.000397
                  99,            0.024409,            0.012744,          0.00082438,             0.81995,             0.77741,             0.82008,              0.4946,            0.036441,           0.0090826,            0.002495,            0.000298,            0.000298,            0.000298
